,t1,bin,roll_c,roll_sigma_u,parkinson_vol_20bar,corwin_schultz_spread,becker_parkinson_sigma,kyle_lambda,amihud_lambda_20bar,vpin_10bar,round_number_fraction,serial_corr_signed_flow,tick_rule_accuracy,fracdiff,w
2026-07-22 05:46:29.500001,2026-07-24 00:10:21.806000,-1.0,147.8841735904764,290.5054873755256,0.00494783056028134,0.0024075476575817945,0.004000262757370162,51.17779075194251,1.1092902168413239e-08,0.439999613283786,0.02533783783783784,0.35282214868950446,0.7162162162162162,8.492540586301143,0.9713441721291862
2026-07-22 17:03:21.499000,2026-07-23 12:43:58.948000,-1.0,179.9727244149313,171.14353236750793,0.004016854964315631,0.00036797127458186845,0.005037208292243241,2.2334420455190287,1.2088353851029678e-08,0.42006660023576997,0.0033003300330033004,0.5693302276940624,0.44554455445544555,8.498261801679453,0.47448393211318657
2026-07-23 12:43:58.948000,2026-07-24 13:55:11.009000,-1.0,155.99489559987387,272.07016698269,0.0043292129326709455,0.0,0.011949596691496837,-3.10170117946959,1.3138068083739969e-08,0.422892160220261,0.009784735812133072,0.4857435170975477,0.7318982387475538,8.481800438105136,1.514621603981699
2026-07-24 13:55:11.009000,2026-07-26 23:05:44.998000,1.0,221.89820811164037,312.5459357750062,0.005405330104707961,0.0,0.016201282040105666,4.689067554682569,1.6622847625468756e-08,0.5674039142384452,0.022556390977443608,0.5086764339397436,0.7644110275689223,8.466508201860009,0.13287982871358645
2026-07-25 18:09:00.073000,2026-07-26 23:05:44.998000,1.0,0.0,412.260758988618,0.005108365208433167,0.0,0.004334023520486155,10.594873717297267,1.2969388425241272e-08,0.3571122039668086,0.00234192037470726,0.5709890088340297,0.40046838407494145,8.476252617388875,1.585063657693489
2026-07-26 23:05:44.998000,2026-07-27 22:40:42.239000,-1.0,0.0,477.94701603557496,0.00513279529011972,0.0,0.011789217258661052,12.461376568017764,1.3964954330649593e-08,0.290336103900026,0.024493243243243243,0.5224882585964605,0.7736486486486487,8.491779314412407,1.3133322545559643
2026-07-27 14:30:27.198008,2026-07-27 23:00:07.427000,-1.0,0.0,431.1616194789336,0.005476123836695774,0.009197985504820939,0.003175919944513182,5.443458556885372,1.3711249946194425e-08,0.2854396210025621,0.005383580080753701,0.44188505849847676,0.6514131897711979,8.477980927856532,1.7745650027264646
2026-07-27 22:40:42.239000,2026-07-28 01:14:19.614006,-1.0,0.0,449.93331913824875,0.0056410180928764125,0.0023329098786717102,0.004743262786371074,19.896685549083443,1.4036954236871439e-08,0.25211641052183853,0.00851063829787234,0.40858584012573557,0.6148936170212767,8.47178326839372,1.9738177237975865
2026-07-27 23:00:07.427000,2026-07-30 12:16:16.035000,1.0,0.0,480.4246981317382,0.005633119302870733,0.0,0.015467687766969017,23.052222417761453,1.5134971491277164e-08,0.2762032134434508,0.019736842105263157,0.5183255321027991,0.694078947368421,8.464208607259318,1.1328474200997913
2026-07-28 17:17:38.421000,2026-07-30 12:16:16.035000,1.0,0.0,433.87438882103237,0.005436842368952066,0.0,0.012349550280718914,21.504089505285474,1.2601484406898253e-08,0.23411674126445553,0.011278195488721804,0.4628838838082274,0.7218045112781954,8.469645774308374,1.9528266654223174
2026-07-29 07:51:08.935000,2026-07-29 21:08:34.481000,-1.0,0.0,457.6992541842498,0.005791761076874878,0.0,0.009717905933809966,13.055544395384473,1.3943762452686976e-08,0.2810102442433041,0.002542372881355932,-0.2784163403592124,0.8703389830508474,8.47932311613442,0.46995075624978094
2026-07-29 20:18:28.008000,2026-07-30 12:16:16.035000,1.0,0.0,413.1907732362886,0.006191471336458732,0.007488795280810783,0.005217191750276833,-0.11945538396041912,1.1897724041252e-08,0.35388241910442764,0.005208333333333333,0.41465897522904643,0.6701388888888888,8.465197263602114,0.42369409211711256
2026-07-30 04:44:48.489003,2026-07-30 13:46:49.007000,1.0,0.0,342.0877166453796,0.005977808314009714,0.004356211893769148,0.004070274436927531,-0.34557035645811784,1.2045851786084867e-08,0.3828973552885687,0.006342494714587738,0.2709068292805302,0.7378435517970402,8.473358019069039,1.111782588540968
2026-07-30 12:16:16.035000,2026-07-31 09:31:15.460000,-1.0,0.0,390.33419272621876,0.005858603006321401,0.0003165810355274435,0.002982455081422998,4.910608277529268,1.3060417151935698e-08,0.395007131706606,0.008695652173913044,0.7564685048408171,0.5369565217391304,8.48585076411711,1.3039178466885826
2026-07-31 01:10:54.761000,2026-07-31 02:55:34.025000,-1.0,0.0,378.38850632167214,0.005639658069412161,0.0025291859222369493,0.003916072237455173,-4.1767414533286225,1.1742950427107922e-08,0.32692710044508955,0.005221932114882507,0.6915811326376161,0.7362924281984334,8.489170342274553,0.30755665974737745
2026-07-31 02:55:34.025000,2026-07-31 13:55:59.965000,-1.0,126.08647775673207,376.11548953831243,0.006011513668440458,0.005805663159396677,0.005447265254273206,-2.352962873654273,1.476377545547063e-08,0.3829089612308319,0.01,0.23418010927128713,0.8266666666666667,8.47118276917826,2.177053833772475
2026-07-31 09:31:15.460000,2026-07-31 14:20:18.002006,-1.0,0.0,474.22405935016656,0.006171168726143481,0.0,0.016061149084870316,6.30771823965958,1.6177960970260513e-08,0.41543724670783866,0.008488964346349746,0.42462866318747455,0.735144312393888,8.463709983406927,1.7350872421642607
2026-07-31 13:55:59.965000,2026-08-01 18:45:14.128000,-1.0,0.0,473.6347178985416,0.006135203291747722,0.0010281474767010064,0.004750984594409027,3.9196237749019285,1.66214765153867e-08,0.5013370109437649,0.002331002331002331,0.33298701298701316,0.7762237762237763,8.459247571961502,1.3413355927947883
2026-07-31 14:20:18.002006,2026-08-02 21:45:53.691000,1.0,0.0,517.5168779582631,0.006060029994706195,0.0,0.01739847164538129,10.151755432567134,1.7888497089947584e-08,0.5018092714828621,0.0048543689320388345,0.590170940170941,0.8446601941747572,8.449718490745687,0.38727923750812293
2026-07-31 18:04:06.953007,2026-08-03 18:12:46.347000,1.0,0.0,511.3186919533717,0.0053630595857630204,0.0,0.008066207647125382,26.337472753130143,1.596000846771773e-08,0.5167855229003928,0.007532956685499058,0.6522885812824768,0.8088512241054614,8.462989312135996,0.6188392356963348
2026-08-01 18:45:14.128000,2026-08-02 03:12:17.199000,1.0,27.556865527828663,433.37303554951825,0.005168171508101652,4.355295351977167e-05,0.006232336238646325,1.8449604412700495,1.6691780807962557e-08,0.4742835104680618,0.008680555555555556,0.5315930435880345,0.7760416666666666,8.447895997440227,0.1570675367529018
2026-08-01 23:02:44.131002,2026-08-04 14:38:20.002002,1.0,170.1770495792789,390.3795754688585,0.0053075369242760505,0.0066270432059575505,0.0031400534420781175,2.97309824629536,1.696507201661847e-08,0.4447576636460159,0.02894736842105263,0.4138605194047273,0.6973684210526315,8.457615556202134,1.0656151484405347
2026-08-02 03:12:17.199000,2026-08-05 10:13:38.509000,1.0,96.12457498061735,445.4070792147236,0.0054710054208573005,0.0,0.013604713553656871,26.427991354938882,1.8638488308403533e-08,0.42755782436143347,0.008978675645342313,0.7589936695602413,0.898989898989899,8.466104572477,0.8197822789771588
2026-08-03 07:09:19.007005,2026-08-03 18:12:46.347000,1.0,129.71695897571084,497.86204161555503,0.006104876971599603,0.009147218966408022,0.00429088498669181,24.70559153063104,2.2083596845699712e-08,0.3998385831722246,0.007423117709437964,0.42220718747616487,0.7486744432661718,8.45223169060238,0.11196725660486166
2026-08-03 14:18:43.290001,2026-08-05 15:10:50.442000,1.0,129.9480987926501,544.8612269493212,0.006490802404128177,0.0,0.00977233126980296,0.4628540533515215,2.4423741593154582e-08,0.43163013455580257,0.001644736842105263,0.3408956993815198,0.8009868421052632,8.466386063474962,1.7477498433694865
2026-08-04 14:38:20.002002,2026-08-07 12:14:15.180006,1.0,38.21763362867562,518.7052920051254,0.0064122356154218555,0.0031848156006980236,0.004027377906573053,12.54478062698932,2.050645652780003e-08,0.4075984023475968,0.010676156583629894,0.2514961527500712,0.7117437722419929,8.472117923739837,0.9949074693255708
2026-08-05 15:10:50.442000,2026-08-08 16:13:51.072000,1.0,196.26087206596762,400.53264267390034,0.006377963528504573,0.00568043318436016,0.003005894702449212,22.367850651516235,1.9688720235602755e-08,0.3897095402657186,0.00375234521575985,0.36464627199782296,0.7373358348968105,8.481461756023291,0.5596503997062422
2026-08-06 13:16:26.026000,2026-08-07 12:14:15.180006,1.0,150.12286965830657,91.54225239748739,0.004226203753719498,0.0,0.0033184872464154533,2.9431112600959257,7.23410772008227e-09,0.4187849181840226,0.005698005698005698,0.23141273658893644,0.8917378917378918,8.473019660536544,0.4014773993541019
2026-08-06 15:03:39.865000,2026-08-09 23:03:01.126000,1.0,0.0,136.9783312039347,0.0021936088802698766,0.0008839667029721239,0.0028845390667916228,1.3029578606983623,3.5839495567499403e-09,0.75217015869554,0.0,0.257685497299122,0.8455598455598455,8.481770521231802,0.007627349334035445
2026-08-06 23:46:57.304000,2026-08-07 12:14:15.180006,1.0,0.0,172.27880630668366,0.002342514810323096,0.0,0.0034218187115442264,7.646636779179138,4.725663495338681e-09,0.38628421522983125,0.0072992700729927005,0.006705375316287297,0.9265510948905109,8.472003535012362,0.38520290621403047
2026-08-07 12:14:15.180006,2026-08-10 13:02:11.711000,-1.0,65.16874268914736,229.3663868774363,0.0029838868326311253,0.0,0.008807942317606572,0.762398242494177,6.551231584487536e-09,0.30240026006845666,0.0391566265060241,0.5066696475147182,0.75,8.488491783614862,0.31166824273420496
2026-08-10 15:22:04.539000,2026-08-11 16:09:54.032000,-1.0,84.49569496109953,258.1063427461985,0.0039708729286186155,0.0,0.007357838064594323,-0.005398626382896905,1.0035959731028154e-08,0.4124705685309517,0.007712082262210797,0.4428340046410093,0.7866323907455013,8.475674132232635,2.498843119770015
2026-08-10 16:44:32.302000,2026-08-13 16:51:48.233000,-1.0,5.32114597100341,289.1568587964066,0.004008209156243189,0.0,0.004657401234924975,6.35712726020549,1.0287249316795465e-08,0.33900470841463515,0.014388489208633094,0.6665966496997255,0.8201438848920863,8.468812969489756,0.9545474905802379
2026-08-11 15:07:33.109000,2026-08-14 09:52:12.046001,-1.0,37.261541726191766,223.5732804633954,0.003838291929014847,0.005159809767976385,0.003045614763972646,12.737926775601208,8.869067118231324e-09,0.4763487217799923,0.006472491909385114,0.4150460566988461,0.6828478964401294,8.467971101606842,1.309253545386429
2026-08-11 18:43:38.962000,2026-08-12 09:31:48.516000,1.0,0.0,266.0271040767838,0.0037075830492057774,0.0,0.004549274618797719,4.571003063313096,8.856896055148209e-09,0.38388494569786763,0.016260162601626018,0.5177820008144428,0.8008130081300813,8.460618021863054,0.38298918207927724
2026-08-12 09:31:48.516000,2026-08-13 16:51:48.233000,-1.0,0.0,300.6704091920967,0.0037156139731265177,0.0,0.0035051425490927896,2.6929405991833053,9.432101114178272e-09,0.4539723310437555,0.0,0.39243805394468584,0.6476964769647696,8.472718113874631,0.28326880549678646
2026-08-12 16:42:39.022000,2026-08-14 09:52:12.046001,-1.0,0.0,316.30829466912746,0.0037399072716230693,0.0006195069633854111,0.005508994318211816,10.41080309466775,1.0176166318601017e-08,0.3134598433574471,0.006802721088435374,0.31268672929022995,0.7074829931972789,8.463414453932963,0.9806720489367049
2026-08-13 06:57:47.018000,2026-08-13 16:51:48.233000,-1.0,0.0,292.7801280653147,0.0037460466704757563,0.002680771409038484,0.0028886188387407946,1.1568177832892903,9.867680112468148e-09,0.32710633597468786,0.003968253968253968,0.07900837239044645,0.6428571428571429,8.471652321616698,0.10102047253698881
