,rf_accuracy,bagging_neg_log_loss
0,0.4590448665953192,-0.7957437578775388
1,0.589278579131775,-0.6220068080352599
2,0.7157202484870925,-0.7100135123961431
3,0.4219586455753311,-0.8005042760406326
