,rf_accuracy,bagging_neg_log_loss
0,0.4590448665953192,-0.8134318884174846
1,0.589278579131775,-0.6611471525340392
2,0.7157202484870925,-0.6855833762547616
3,0.4219586455753311,-0.8430654885635267
