,t1,bin,roll_c,roll_sigma_u,parkinson_vol_20bar,corwin_schultz_spread,becker_parkinson_sigma,kyle_lambda,amihud_lambda_20bar,vpin_10bar,round_number_fraction,serial_corr_signed_flow,tick_rule_accuracy,fracdiff,w
2026-08-19 15:31:49.250001,2026-08-19 21:07:29.433000,1.0,0.0,485.95725596619997,0.004428140436707018,0.0,0.015833837373153616,227.52741751796688,3.808432849040935e-08,0.653612601775626,0.008097165991902834,0.10089247768805779,0.805668016194332,1.4043716595907973,0.2779159034170746
2026-08-19 15:39:00.913000,2026-08-20 08:07:19.390000,1.0,0.0,475.72204845777304,0.004433493921020002,0.0,0.007083924200024325,-5.789388735194649,3.7296045149319147e-08,0.6503910248417487,0.014925373134328358,0.026728110599078318,0.6716417910447762,1.4223803227425584,1.3102700060070713
2026-08-19 16:03:42.105000,2026-08-20 08:09:26.333000,1.0,0.0,475.1958204176742,0.0045627401831599725,0.0,0.0013276382979613677,5.697222494959466,3.1806604853716376e-08,0.6828083509192707,0.0,0.010901165669462082,0.7931034482758621,1.4227625651090499,0.9885772676247099
2026-08-19 16:59:00.025000,2026-08-20 08:09:26.333000,1.0,10.509234758296866,366.6545147681304,0.004211924859983286,0.0,0.003741059652301677,28.32219207667354,2.168237502717085e-08,0.7337544631223798,0.0,0.27005347593582896,0.775,1.4171406500618247,0.8903439376560456
2026-08-19 17:20:06.850000,2026-08-19 21:07:29.433000,1.0,121.09877233286291,289.5147261407755,0.003420656173416301,0.0,0.004526607474705652,9.793783684074896,1.4970064549818038e-08,0.7397246901450024,0.02040816326530612,0.2894517311260547,0.6938775510204082,1.414834144624832,1.0221874350280158
2026-08-19 18:22:04.307000,2026-08-20 08:07:19.390000,1.0,54.296429141739765,129.11074166008657,0.00213254802958391,0.0014029496422250968,0.001773504349660177,9.93731508782838,1.5034553978222203e-08,0.593701129795619,0.0,0.35700515128064086,0.725,1.4217414631837357,1.1076201337189961
2026-08-19 20:50:43.380000,2026-08-20 08:17:37.512000,1.0,0.0,233.27672217111942,0.0024778420612774155,0.0,0.00647556832834233,82.68819085724105,1.7732574935284215e-08,0.5542412004150371,0.023529411764705882,0.41853955872287124,0.8117647058823529,1.4312738469089226,1.3325053849377264
2026-08-19 21:07:29.433000,2026-08-20 09:09:48.001004,1.0,0.0,266.4781082345702,0.0028152379013675296,0.0,0.006626386029348858,-4.025575956348946,2.055440716827038e-08,0.4790937533714532,0.011627906976744186,0.4193989071038253,0.8488372093023255,1.4307829290224863,0.9886833823955801
2026-08-19 21:11:47.989001,2026-08-20 08:17:37.512000,1.0,0.0,305.74536943718556,0.0029972321558417695,0.0,0.004834832587305559,68.80067550705455,2.4210358941538463e-08,0.4761983128708151,0.0,0.38778826338846634,0.7866666666666666,1.4156528778230317,0.40764751338329397
2026-08-19 21:23:47.254000,2026-08-20 09:09:48.001004,1.0,0.0,309.44187436878315,0.0031009686470452984,0.0,0.0039412918076422235,17.36694828154531,2.5634447865673727e-08,0.5960851867702863,0.0,0.47933109045254246,0.7627118644067796,1.4265841444696967,1.0732608261742305
2026-08-19 21:48:27.111007,2026-08-20 09:09:48.001004,1.0,0.0,277.68747604733386,0.0032835071435415824,0.001529603884621923,0.001953445428219381,6.964743628130932,2.2608853746649835e-08,0.6700128258213071,0.05084745762711865,0.7756286266924565,0.9322033898305084,1.4187168279116005,0.6503284027644689
2026-08-19 22:51:42.557001,2026-08-20 08:49:41.438001,1.0,0.0,310.12282647623397,0.0034287741042994114,0.0,0.007723895167533419,330.9211389752598,1.975964594356026e-08,0.6171779548439376,0.0,0.37652511113212905,0.7632850241545893,1.416278150156291,0.779665922174825
2026-08-20 00:06:09.927000,2026-08-20 08:49:41.438001,1.0,22.37169504488792,294.24886570153143,0.003449244561482146,0.0,0.003102426093941322,69.96120161007016,1.7440465321368703e-08,0.647442900672071,0.0,0.25,0.7307692307692307,1.4226207239690076,0.8199116058554643
2026-08-20 01:49:01.092000,2026-08-20 09:19:22.130004,1.0,83.38425627270547,239.76224749104864,0.0034106350660236097,0.0060719475263840495,0.0007254714977300066,8.18692367358473,1.9306458203240243e-08,0.6031228684350519,0.03896103896103896,0.42105263157894735,0.6103896103896104,1.4270352080774895,1.175834101840184
2026-08-20 02:53:55.948000,2026-08-20 08:49:41.438001,1.0,90.98443814146594,221.4121571605307,0.0031764435582628085,0.0,0.005211907015044691,56.060414610340835,1.9235607580783418e-08,0.501002292937379,0.0,0.4279277039590544,0.75,1.4165405194649807,0.7476944903683567
2026-08-20 03:13:11.346002,2026-08-20 08:17:37.512000,1.0,98.27153024218407,184.81516270696983,0.003089542511164131,0.0,0.0029600521512144597,-28.81920211661153,1.7513109713160976e-08,0.5602688010569841,0.012987012987012988,0.4280863447390445,0.7142857142857143,1.4160020467937198,0.7483325732738307
2026-08-20 04:41:40.246000,2026-08-20 08:49:41.438001,1.0,107.5492844321684,185.89282324824995,0.00315657347119427,0.0019206670746828639,0.0018836121069745618,80.51068632813168,1.7162757649881795e-08,0.5958633661326393,0.01098901098901099,0.5148990679947594,0.5,1.4242290612717827,1.0259790471968595
2026-08-20 06:35:44.990001,2026-08-20 09:09:48.001004,1.0,89.72841928719119,197.15389802524768,0.0030637516986114,0.0007967760244193541,0.002035077115823971,81.91076993188831,2.030210362274761e-08,0.6217431553020392,0.031578947368421054,0.25100554209068576,0.7789473684210526,1.4262761367581032,0.9455049116047632
2026-08-20 08:07:19.390000,2026-08-20 11:35:08.653000,1.0,46.25585218230825,244.28695491139632,0.003281890057743907,0.0,0.0059822067516084945,214.20439083124174,2.2404740255159687e-08,0.5999864559133068,0.009554140127388535,0.48032145722319386,0.7388535031847133,1.4298208678280595,1.3291401874472724
2026-08-20 08:09:26.333000,2026-08-20 17:00:02.348014,1.0,0.0,304.60899559735645,0.0033967953928224276,0.0,0.013978438994012436,80.49448897841896,2.4224148101491587e-08,0.6067782305207158,0.02631578947368421,0.45183645183645177,0.7105263157894737,1.432775090007576,1.2768921549205867
2026-08-20 08:17:37.512000,2026-08-21 00:18:17.377000,1.0,0.0,384.25249595809885,0.0036338096684253368,0.0,0.010606279603628078,143.81813010551497,2.7255856290843397e-08,0.5639926159168016,0.024390243902439025,0.27614225357802985,0.7378048780487805,1.43678678754919,1.407555251698228
2026-08-20 08:49:41.438001,2026-08-21 01:17:09.405000,1.0,0.0,334.6668574104369,0.0035649417704440786,0.00018352265374017295,0.0033428350192326577,-68.10579274530511,2.7934964204349174e-08,0.5887531292373482,0.009523809523809525,0.1048409451701299,0.7142857142857143,1.4319269533265349,1.4738400190011764
2026-08-20 09:19:22.130004,2026-08-21 01:18:12.649000,1.0,0.0,338.82668552500576,0.003472164687844109,0.00163666554119005,0.0011085576135194735,29.87371136023218,2.5967116961523705e-08,0.5753948445642396,0.0,0.48553038055886144,0.5517241379310345,1.4287427317360581,1.2342585309482208
2026-08-20 11:35:08.653000,2026-08-21 01:47:38.244000,1.0,0.0,263.6572996297867,0.0035260363702088607,0.0,0.0031460440538810036,9.442413169925327,2.41870850912874e-08,0.5074932726973777,0.006493506493506494,0.394335010265418,0.7402597402597403,1.431242211645909,1.586979781530473
