T_label,T_effective,z_at_50pct_power,annual_sharpe_at_50pct_power,z_at_80pct_power,annual_sharpe_at_80pct_power
single_window_tb2000,197.3,2.87,31.5370881987824,3.7549019607843137,41.26086213067452
pooled_8window_tb40000,4004.48,2.7884615384615383,10.576946788320472,3.7083333333333335,14.066123487456078
pooled_x4,16017.92,2.9175257731958766,5.533250939812446,3.872340425531915,7.344110374516871
