run_date,n_raw_trades,n_bars,n_events,n_events_enriched,fracdiff_d,S,n_trials,T_raw,tw_mean,T_effective,best_trial,best_sharpe,pbo,dsr,skew,kurtosis,phi_hat,phi_stationary,half_life,p_fail,realized_precision,freq_real,lifecycle_stage,position_size,notes
2026-08-19,99701,236,49,48,0.30000000000000004,12,20,201,0.394908314680188,79.37657125071779,C0.01_s0.01,0.03494285857847021,0.5692640692640693,0.45028915881831877,0.4843813243893509,13.020866498732595,0.9025265169899247,True,6.758639372634272,0.43986052812103676,0.5714285714285714,628.3775591952092,EMBARGO,0.0,
2026-08-19,99878,238,48,47,0.30000000000000004,12,20,156,0.42517026090043625,66.32656070046805,C0.1_s0.05,-0.004921894530030516,0.47835497835497837,0.21356259850940185,-1.30349556778753,9.683926854089698,0.9673063511737262,True,20.852785739781122,0.46540758724597386,0.5416666666666666,615.5592464155382,EMBARGO,0.0,
2026-08-21,114116,855,182,182,0.6000000000000001,12,20,696,0.19717704166265385,137.23522099720708,C1_s0.05,0.06374418061469479,0.03571428571428571,0.5784103369679425,-0.19721287126312478,8.015491729706799,1.014058846549539,False,nan,0.24568920076343614,0.7197802197802198,2334.0664011180443,PAPER_TRADING,0.0,
