edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
1.5,3,119890,991,992,506,506,0.1,0.39506293539982934,859,0.08854389018372155,76.05920166781681,0.016119603108896915,0.4647542031395699,0.17857142857142858,0.4560594492508038,5.552299809314964,20,25.024031400680542,
1.5,4,119891,991,991,494,494,0.30000000000000004,0.44184237164717083,855,0.09887498732709375,84.53811416466516,0.003688747028067356,0.38010199064947736,0.2261904761904762,0.01980583507453963,4.857352568309526,20,24.98395872116089,
2.0,0,119928,991,991,592,592,0.30000000000000004,0.4804758225574967,921,0.05542230066533398,51.043938912772596,-0.08114890025484028,0.2648325949577797,0.6645021645021645,-0.038176169212567834,4.905202204598797,20,28.317728519439697,
2.0,1,119949,991,990,547,547,0.5,0.45906610041918683,581,0.0935474980626226,54.35109637438373,0.038258407262524545,0.5661274885121854,0.5292207792207793,0.08677077649060572,8.084930153078314,20,25.90351629257202,
2.0,2,119953,991,990,549,549,0.4,0.4880597628742627,839,0.09222531524720502,77.37703949240502,-0.03150472738740043,0.2878600029635548,0.5465367965367965,0.621013513072678,11.547555681502242,20,26.122013092041016,
2.0,3,119890,991,991,592,592,0.0,0.4356604117300223,848,0.07614468426846757,64.5706922596605,0.03966026284095128,0.5624867702689735,0.13095238095238096,0.17353007591116767,8.587349216983089,20,27.919264554977417,
2.0,4,119891,991,991,569,569,0.30000000000000004,0.4729768615368788,782,0.08700079999928335,68.03462559943958,-0.022378149894153772,0.31167596427078587,0.1525974025974026,0.12374248403752536,6.753039598064564,20,27.313424110412598,
0.5,0,299838,996,996,465,462,0.2,0.15158889953887422,794,0.1461588592004331,116.05013420514388,0.05006443311767759,0.6430402122572931,0.7391774891774892,0.39713077294672244,6.928451647473721,20,28.754223823547363,
0.5,1,299857,996,996,464,462,0.4,0.2119968876790868,924,0.13565648106171477,125.34658850102444,0.026281201632572245,0.5772424004582549,0.8777056277056277,0.18131358778083975,5.797562249652686,20,28.827540397644043,
0.5,2,299829,996,996,446,444,0.2,0.11381599830144631,680,0.16214992464976616,110.26194876184098,-0.004959821089338892,0.4295435547528857,0.5238095238095238,-1.6630676744147255,13.640136995240084,20,27.72104811668396,
