,0.0,0.02,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.15,0.2,0.3,0.5,0.75,1.0
4,0.5214134023573933,0.6454992401704054,0.7979431909046047,0.8649527346756486,0.916387710034048,0.9517271584838977,0.9738507300315794,0.9866847935526857,0.9936182509534279,0.9999351472864292,0.9999998543578608,0.9999999999999934,1.0,1.0,1.0
6,0.5108596900421013,0.6046259251696902,0.7572035493017243,0.8336838445625535,0.8952685512818606,0.9389702367701248,0.9667632732643211,0.9830415214777586,0.9918856051019684,0.9999215498078156,0.9999998500456175,0.9999999999999962,1.0,1.0,1.0
8,0.5040144374629334,0.5817276862658266,0.7334959855133669,0.8160024448706519,0.8841755675025909,0.933155356276386,0.964345384770739,0.9823488773384681,0.9918614041343362,0.9999402741165668,0.9999999240761557,0.9999999999999994,1.0,1.0,1.0
10,0.5011115236481535,0.5688386083067103,0.7189247781925008,0.8055662049461152,0.8786674359488654,0.931154359794554,0.9641262392828039,0.9827302843797692,0.9923074346343401,0.9999557286719659,0.9999999595896046,1.0,1.0,1.0,1.0
12,0.4999987601619717,0.560378680431991,0.7089412502168011,0.797920912774295,0.8744203190000857,0.9296665159450668,0.9641915797308195,0.9833209141255984,0.9928654196772206,0.9999699704718014,0.9999999822201656,1.0,1.0,1.0,1.0
16,0.4966198259950641,0.5461214737631941,0.6915454247538635,0.7852090749187558,0.867544526325342,0.92717265971794,0.9640781781464939,0.9840001387743244,0.9935379040489298,0.999982638978162,0.9999999948630213,1.0,1.0,1.0,1.0
20,0.49574398531943537,0.5380202427403344,0.6804457649506441,0.7763697474222845,0.8620836707714887,0.9248817537986476,0.9636813698011176,0.9843178331347965,0.9939207636723102,0.9999886095395619,0.9999999983953417,1.0,1.0,1.0,1.0
