roll,t_stat,t_p_value,n_active,mean_pnl
283,-2.16077051884572,0.030758487371376875,5213,-1.5627966786739262e-05
284,-2.4637227194345166,0.013782147328933236,5239,-2.8254749412051777e-05
285,-0.6607744387291994,0.5087918804814322,4362,-6.230520220291576e-06
286,-0.9495451000981352,0.34239376623498474,4561,-1.2397203627749585e-05
287,0.6933695495210745,0.48811145469233486,4767,5.449292860032049e-06
288,-0.8025103314609109,0.42230000672098145,4521,-8.385684753816371e-06
289,-2.1951957738693255,0.028201538242282664,4407,-2.5097383489667868e-05
290,-0.8620181417170506,0.3887183761148867,5062,-8.594290328246473e-06
291,-1.2556628192536903,0.20930766493040265,4227,-1.4973542416574534e-05
292,0.20533709736588857,0.8373164561004338,5433,1.330865796272582e-06
293,1.114141158003806,0.26526705457904454,5531,1.0216741365930707e-05
294,-1.5157797392634442,0.12965614072993858,3899,-2.031885194950249e-05
295,-1.7764020164887468,0.07572036477346566,5663,-1.1500520548966867e-05
296,0.639080687351761,0.5228065220694416,4058,8.426187788080635e-06
297,-1.0664279366435543,0.2862878333856269,4471,-1.2637443941077033e-05
298,0.9693462852379757,0.3324199856693473,4932,9.054816301494922e-06
299,0.7226808258346941,0.46990625836486366,5586,4.922970544399949e-06
300,-2.774446632930101,0.005548059892654722,5552,-2.7651390466274877e-05
301,-0.7660025352448876,0.4437103556068531,5085,-6.716955276933695e-06
302,0.2062436513067021,0.8366107016488431,4154,2.3982989465452874e-06
303,-1.6226689811931698,0.1047212982367034,5159,-1.4935498715980566e-05
304,-0.3944950128466483,0.6932362124413118,4084,-5.814334216841087e-06
305,0.5692149147510285,0.5692308802312245,6213,4.619219778286989e-06
306,0.26251260256359343,0.7929380284955783,4600,3.23121114300051e-06
307,-0.6556421057591488,0.5120814961944984,5573,-6.76144813679526e-06
308,-2.0362781950209032,0.041769961598313365,5533,-1.349986050912734e-05
309,-1.9997281739048978,0.04558807307726509,4621,-2.4847183224905376e-05
310,0.8276200202392908,0.40792539113011594,4980,5.326880463854233e-06
311,-1.0109254600449369,0.3121008396292637,5020,-1.2805109215844319e-05
312,-1.779397141698341,0.07523759256829132,4827,-1.500370155876399e-05
313,-1.6333494592496483,0.10246529152946326,4513,-1.8244904456949396e-05
314,-1.8536808663270294,0.06385352823517376,4285,-2.2075524039810116e-05
315,-3.5112994875148753,0.0004501231234135261,4687,-3.4782720546782484e-05
316,-2.15057764392209,0.03155663775729156,5076,-1.725075580877797e-05
317,-0.1185189067972238,0.9056621924612243,4194,-1.6301571645423047e-06
318,-0.14954319438339445,0.8811345413790463,3171,-2.155838905778039e-06
319,-0.884889205205099,0.37625905211254174,4988,-1.0169931422741195e-05
320,-0.8665492439992221,0.38624894679918365,3471,-1.2198264280204072e-05
321,-1.1911578782855259,0.2336704463112902,3587,-1.40814896616111e-05
322,-2.555882687473412,0.010616387855773235,5982,-1.3918012610730629e-05
323,-1.534442882512273,0.1250093719075147,3570,-1.743259142946154e-05
324,-0.6230251514074697,0.5332981779505102,4708,-5.766870273841277e-06
325,-1.365501498840323,0.17214970756118664,5665,-1.3945821371314733e-05
326,-1.5381633551426679,0.12407377809339892,4861,-1.3305503677362608e-05
327,-2.309127108407894,0.020972201616688668,5687,-1.5426184805114104e-05
328,0.6182547705506581,0.5364373694229161,4701,4.8790774770154346e-06
329,-1.9086476786057511,0.05636451807077192,5022,-2.4197732875328525e-05
330,-1.9722628918604743,0.048624090451496293,6185,-1.1438813834849226e-05
331,-0.8858868869544941,0.3757289123061187,4225,-1.084915358357726e-05
332,1.0420774853298864,0.29742438802207194,5181,6.69610228589118e-06
333,-2.384658719076898,0.01712865301476496,5502,-1.762062565232546e-05
334,-1.0534880773995234,0.2921809714145964,4002,-1.3623951082261154e-05
335,-0.8987409904955791,0.368833837689706,5010,-1.173286406862874e-05
336,0.5753597245225229,0.5650773579127966,4416,7.81726967541617e-06
337,-0.4421489488908549,0.6584054675748772,3978,-3.7303692736230488e-06
338,0.34996931795662467,0.7263748104157544,5633,2.8068499032632314e-06
339,-0.8098754298999552,0.4180526965282989,4710,-6.653398221171211e-06
340,-0.9848217048952718,0.32474845437357525,6476,-5.4160566582156874e-06
341,-0.5853202732020905,0.5583594163600196,4887,-6.198739072649287e-06
342,-1.6808009011666853,0.09285667304054557,5671,-1.0562706808729388e-05
343,-1.8435531142590367,0.06530735240151841,5008,-1.683966938306126e-05
344,0.6512202698261295,0.5149360236462435,4719,4.8897475842705844e-06
345,-2.2870342204043683,0.02223577257315612,4959,-1.583189631430344e-05
346,-1.3908123547589717,0.16434698075630516,4788,-1.3911916566813307e-05
347,0.4907041118349542,0.623655814501813,5364,4.095139981067102e-06
348,-2.2278782688757652,0.02592572031624618,5976,-1.4006069625882247e-05
349,-2.9825250738771416,0.002872614403502727,5000,-3.053360570059727e-05
350,-0.4313070565131283,0.6662645419223594,4788,-4.981926847686381e-06
351,-0.8664884629881403,0.3862598684296663,5542,-7.436595147622457e-06
352,-0.3433907492586713,0.7313180666419707,5329,-2.264722572622577e-06
353,1.1313791298439726,0.2579516983540324,4833,1.089546257925655e-05
354,-1.1344116335943015,0.256680409437674,4650,-1.4547320024825599e-05
355,-2.4986809315331384,0.01249521042431434,5387,-2.4003967963249936e-05
356,-0.2751277008487535,0.7832274179484118,6121,-1.5967980892899053e-06
357,-3.2673526105274284,0.0010921324388788456,5596,-2.2515472480638876e-05
358,-2.2232154268655675,0.02624258727257711,5391,-1.7490797694737698e-05
359,-3.6425984987076125,0.00027205319999445976,6346,-2.274258778853107e-05
360,-0.5055574556341911,0.6131867429951052,5748,-4.903552183327816e-06
361,-0.4301737946002437,0.6670862754316986,5437,-3.0605160369903424e-06
362,-0.4135446723573503,0.6792269155617232,4592,-3.887153974699884e-06
363,-3.59725047785506,0.00032414965350402447,6091,-2.1985487021112397e-05
364,-0.6362956225846267,0.524618200932836,4229,-6.94413056870563e-06
365,-1.8677774286426707,0.061860711048498995,4324,-2.112066962886999e-05
366,-0.025264026954167053,0.9798454825914138,4520,-2.825525594402922e-07
367,-1.4264900630839272,0.15380497676449867,4001,-1.9840108533889422e-05
368,-1.5246989627171943,0.12739678249081798,5054,-1.7662648808172686e-05
369,0.09842391615146417,0.9215995700277755,5078,6.389941134038591e-07
370,-0.9612047640712381,0.3365040063429261,4243,-1.2231123580234823e-05
371,-3.359381439750094,0.0007864173318270495,5573,-2.3257881055334424e-05
372,0.18433662725679154,0.8537581641787961,4257,2.1226241107733413e-06
373,-0.031694510854409635,0.9747172079891255,4120,-4.2580487883878234e-07
374,-0.000190885785738733,0.9998477026351142,5108,-1.4052458050736357e-09
375,-1.9919842531369485,0.046441587521371286,3947,-3.0133122435087867e-05
376,-1.5239802206543933,0.12759085251544233,4097,-1.7236606366267685e-05
377,0.2958259597584595,0.7673752155717564,5028,3.577566968084207e-06
378,-1.0203219277590705,0.30762181363322716,5366,-7.5569547962429805e-06
379,-1.3733527713764602,0.16969585291349532,5794,-9.814661141596234e-06
380,-2.12397197336357,0.033722561345172375,4889,-2.2452417072584166e-05
381,-1.8376366361895988,0.06617997925477459,4633,-2.2518204980842023e-05
382,-0.5098094323939153,0.6102117255577384,4207,-6.301175598814559e-06
383,-1.7876903563586364,0.07389600231422899,4324,-2.2243895567448095e-05
384,-0.6618628475654618,0.5080920197689953,4637,-7.3602990285424856e-06
385,-2.424036036254794,0.015385142827196496,4887,-2.335569980957843e-05
